,Unnamed: 0,label,affairVoteId,meaningYesText,meaningNoText,numYes,numNo,numAbst,section,artId,orientation,progvscons,name,group,vote,Genre,Âge,District
2139,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Dominik KNUBEL,CVPO,1.0,H,30-45,Westlich Raron
2140,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Michael KREUZER,SVPO,-1.0,H,30-45,Visp
2141,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Madeleine KUONEN-EGGO,ZUK-VS,-1.0,F,45-65,Leuk
2142,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Alain LÉGER,PDC,1.0,H,30-45,Martigny
2143,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Jean-François LOVEY,AC,-1.0,H,65+,Entremont
2144,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Damien LUISIER,PDC,1.0,H,18-30,Martigny
2145,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Vincent LUYET,AC,-1.0,H,30-45,Sion
2146,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Natacha MARET,PDC,1.0,F,30-45,Entremont
2147,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Rainer MATHIER,CVPO,1.0,H,45-65,Leuk
2148,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Thomas MATTER,CSPO,1.0,H,45-65,Leuk
2149,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Kamy MAY,PDC,1.0,F,18-30,Entremont
2150,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Fabienne MURMANN,CVPO,1.0,F,30-45,Leuk
2151,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Jean-Daniel NANCHEN,LES VERTS,-1.0,H,45-65,Sierre
2152,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Claude NANÇOZ,VLR,-1.0,H,65+,Conthey
2153,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Bernard OBERHOLZER,AC,-1.0,H,65+,Monthey
2154,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Edmond PERRUCHOUD,UDC,1.0,H,65+,Sierre
2155,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Frédéric PITTELOUD,PDC,1.0,H,45-65,Hérens
2156,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Géraldine POUGET-ZUFFEREY,PDC,1.0,F,30-45,Sierre
2157,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Emilie PRAZ,AC,-1.0,F,30-45,Sion
2158,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,François QUENNOZ,UDC,-1.0,H,18-30,Sion
2160,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Pierre-Alain RAEMY,VLR,-1.0,H,45-65,Sion
2161,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Célina RAMSAUER,AC,-1.0,F,45-65,Sierre
2162,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Kurt REGOTZ,CSPO,1.0,H,65+,Brig
2163,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Jean-Pierre REY,VLR,1.0,H,45-65,Sierre
2164,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Caroline REYNARD,AdG,-1.0,F,18-30,Sion
2165,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Janine REY-SIGGEN,AdG,-1.0,F,45-65,Sierre
2166,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Johan ROCHEL,AC,-1.0,H,30-45,Monthey
2167,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Yann RODUIT,PDC,1.0,H,45-65,Sion
2168,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Martine ROUILLER,AC,-1.0,F,30-45,St-Maurice
2169,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Léa ROUILLER DESSIMOZ,LES VERTS,-1.0,F,18-30,Conthey
2170,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Christine ROUX,PDC,1.0,F,45-65,Sion
2171,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Gérard SALAMIN,PDC,1.0,H,45-65,Sierre
2172,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Mathieu SARRASIN,VLR,1.0,H,45-65,Entremont
2173,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Jean-Marc SAVIOZ,PDC,1.0,H,45-65,Sierre
2174,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Pierre SCHERTENLEIB,AdG,-1.0,H,65+,Sion
2175,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Flavio SCHMID,CSPO,1.0,H,30-45,Visp
2176,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Gerhard SCHMID,INDEP,-1.0,H,65+,Östlich Raron
2177,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Remo SCHNYDER,SVPO,-1.0,H,45-65,Brig
2178,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Raymonde SCHOCH,VLR,-1.0,F,65+,St-Maurice
2179,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Alain SCHÖNBETT,VLR,-1.0,H,65+,Monthey
2180,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Martin SCHÜRCH,CVPO,1.0,H,45-65,Visp
2181,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Ruth STALDER,VLR,-1.0,F,45-65,Sion
2182,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Fabien THETAZ,AdG,-1.0,H,30-45,Monthey
2183,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Bernard TROILLET,PDC,1.0,H,65+,Martigny
2184,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Jean-Baptiste UDRESSY,UDC,-1.0,H,18-30,Monthey
2185,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Romain UDRY,VLR,-1.0,H,18-30,Conthey
2186,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Grégoire VANNAY,PDC,1.0,H,45-65,Monthey
2187,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Georges VIONNET,LES VERTS,-1.0,H,65+,Monthey
2188,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Jenny VOEFFRAY,PDC,1.0,F,45-65,St-Maurice
2189,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Laurence VUAGNIAUX,LES VERTS,-1.0,F,45-65,Sion
2190,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Côme VUILLE,VLR,-1.0,H,30-45,Monthey
2191,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Joséphine WAEBER,PDC,1.0,F,30-45,Sierre
2192,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Leander WILLINER,CSPO,1.0,H,65+,Brig
2193,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Jean ZERMATTEN,AC,-1.0,H,65+,Sion
2194,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Rahel ZIMMERMANN,ZUK-VS,-1.0,F,30-45,Visp
2195,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Marie ZUCHUAT,PDC,1.0,F,30-45,Sion
2196,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Fabian ZURBRIGGEN,SVPO,-1.0,H,45-65,Visp
2197,785,"802, vote 3 : Commission (major.) contre A-802.04 VLR/AC/ZUK/PS-GC/SVPO/UDCVR (proport.)",20211104104938,Le Conseil d'Etat est élu selon un scrutin majoritaire,Le Conseil d'Etat est élu selon un scrutin proportionnel,47,70,1,1ère lecture - Commission 8,802,0,1,Danica ZURBRIGGEN LEHNER,CSPO,1.0,F,30-45,Visp
2210,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Matteo ABÄCHERLI,CVPO,-1.0,H,30-45,Visp
2211,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Claudia ALPIGER,ZUK-VS,-1.0,F,30-45,Brig
2212,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Romano AMACKER,SVPO,-1.0,H,18-30,Westlich Raron
2213,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Maria ARNOLD-ESCHER,CVPO,-1.0,F,45-65,Brig
2214,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Gabrielle BARRAS,UDC,-1.0,F,45-65,Sion
2215,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Léonard BENDER,AC,1.0,H,45-65,Martigny
2216,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Philippe BENDER,VLR,1.0,H,65+,Martigny
2217,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Vincent BOAND,UDC,-1.0,H,30-45,Sion
2218,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Jean BONNARD,AC,1.0,H,65+,Sion
2219,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Alex BONVIN,UDC,-1.0,H,45-65,Sierre
2220,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Nicolas BONVIN,PDC,-1.0,H,30-45,Sierre
2221,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Sophie BORNET,PDC,1.0,F,45-65,Conthey
2222,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Gaël BOURGEOIS,AdG,1.0,H,30-45,Martigny
2223,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Hermann BRUNNER,CSPO,-1.0,H,65+,Westlich Raron
2224,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Michael BURGENER,CVPO,-1.0,H,30-45,Visp
2225,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Paul BURGENER,CVPO,-1.0,H,65+,Visp
2226,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Peter BURRI,ZUK-VS,-1.0,H,45-65,Visp
2227,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Mathieu CALOZ,VLR,1.0,H,18-30,Sierre
2228,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Florine CARRON,LES VERTS,1.0,F,30-45,Martigny
2229,789,"801, vote 1 : Commission [CE/SR 7] contre A-801.01 ZUK/SVPO/CVPO [CE/SR 5]",20211104093957,Le Conseil d'État est composé de sept membres.,Le Conseil d'État est composé de <s>sept</s> <u>cinq</u> membres.,81,37,0,1ère lecture - Commission 8,801,0,0,Florence CARRON DARBELLAY,PDC,1.0,F,45-65,Martigny
