,label,affairVoteId,meaningYesText,meaningNoText,numYes,numNo,numAbst,section,art_id,orientation,name,group,vote,Âge,Genre_F,Genre_H,District_Brig,District_Conthey,District_Entremont,District_Goms,District_Hérens,District_Leuk,District_Martigny,District_Monthey,District_Sierre,District_Sion,District_St-Maurice,District_Visp,District_Westlich Raron,District_Östlich Raron
2609,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Jean BONNARD,G,oui,72,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2610,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Alex BONVIN,D,non,62,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2611,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Nicolas BONVIN,CD,non,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2612,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Sophie BORNET,CD,non,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2613,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Gaël BOURGEOIS,G,oui,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2614,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Hermann BRUNNER,CD,non,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2615,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Michael BURGENER,CD,non,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2616,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Peter BURRI,G,oui,56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2617,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Mathieu CALOZ,D,non,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2618,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Florine CARRON,G,oui,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2619,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Florence CARRON DARBELLAY,CD,non,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2620,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Patricia CASAYS,CD,non,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2621,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Nicolas CHABLAIS,D,non,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2622,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Jean-Dominique CIPOLLA,D,non,74,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2623,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Stéphane CLAVIEN,D,oui,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2624,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Gabrielle CORNUT-ZUFFEREY,G,oui,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2625,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Adeline CRETTENAND,D,non,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2626,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Narcisse CRETTENAND,D,non,66,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2627,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Blaise CRETTOL,G,oui,49,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2628,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Cilette CRETTON,G,oui,76,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2629,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Lucile CURDY,G,oui,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2630,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Pierre DARBELLAY,CD,non,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2631,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Olivier DERIVAZ,G,oui,57,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2632,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Ralph DESSIMOZ,CD,non,57,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2633,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Arnaud DUBOIS,D,oui,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2634,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Alain DUBOSSON,D,non,22,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2635,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Corinne DUC BONVIN,G,oui,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2636,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Sophie DUCREY,G,oui,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2637,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Marius DUMOULIN,CD,oui,66,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2638,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Jean-Marc DUPONT,G,oui,63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2639,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Christian ESCHER,CD,non,42,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Florian EVEQUOZ,G,oui,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2641,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,German EYER,G,oui,61,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Natascha FARQUET,D,non,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2643,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Florent FAVRE,CD,abst,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2644,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Mélanie FOLLONIER,D,oui,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2645,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Sandro FONTANA,CD,abst,55,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2646,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Jérôme FORMAZ,D,non,45,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2647,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Sabine FOURNIER,G,oui,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2648,"1008, al.2, vote 2 : A-1008.15 ZUK-VS = Commission Oui-Ja / Non-Nein",20211019153546,"Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes <s>de plus de 5000</s> <u>comptant entre 5000 et 10 000</u> habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.","Par scrutin populaire, le corps électoral peut renoncer à l’institution d’un conseil général dans les communes de plus de 5000 habitantes et habitants ou en élire un dans celles qui comptent moins de 5000 habitantes et habitants.",53,59,4,1ère lecture - Commission 10,1008,-0.7191282746160794,Damien FUMEAUX,D,non,24,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
